4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.1516634244380908,0.49419063495280235,0.2205077147652834,0.44978571005378665,0.5888302776855325,0.48249942334576523,0.19037745578558696,0.35905405366979215,1.0,0.0,0.0,1.0,1.0,0.0,2.0
4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.1764737134248606,0.25376495978349506,0.21969171583692867,0.2649689554621193,0.07647814100316838,0.3971014152305389,0.14774412572987633,0.2067740787638282,1.0,0.0,0.0,1.0,1.0,0.0,2.0
4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.15166312515306254,0.4942063244691833,0.22060849777878516,0.44978571005378665,0.5805349153966546,0.4862361165192865,0.19058139569861202,0.35906844481307465,1.0,0.0,0.0,1.0,1.0,0.0,2.0
4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.17651410913562723,0.25264950493310934,0.2196122355793284,0.26158740888987886,0.06518067752099577,0.4009517528253757,0.1561073057364063,0.19226819656738586,1.0,0.0,0.0,1.0,1.0,0.0,2.0
4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.17647853400509517,0.25261859458387476,0.21969171583692867,0.2649689554621193,0.07647814100316838,0.3968041212656468,0.14774476937646358,0.20162015035730943,1.0,0.0,0.0,1.0,1.0,0.0,2.0
4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.1516634244380908,0.474181112122292,0.22032515391557886,0.4915104041641272,0.5787137571794393,0.4587064102808508,0.1907576053796844,0.3610189293541172,1.0,0.0,0.0,1.0,1.0,0.0,2.0
4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.17706109245664417,0.25265270163865744,0.2182330585254277,0.2590562977882169,0.06486305205622082,0.4023524173116627,0.1581405241491784,0.20145695089736523,1.0,0.0,0.0,1.0,1.0,0.0,2.0
4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.17778897616449682,0.252650001101596,0.20809060329276285,0.2596084994055278,0.02601027218793634,0.45609671232920546,0.1586595632882796,0.21262015701601328,1.0,0.0,0.0,1.0,1.0,0.0,2.0
4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.17718808243812526,0.25283411047855125,0.21962533546595375,0.2644595258874689,0.06783058586194202,0.4168343312837589,0.14776147491655062,0.2012557302520121,1.0,0.0,0.0,1.0,1.0,0.0,2.0
4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.1518798656708775,0.49522850343544433,0.21950614172441843,0.44981762667292524,0.5477710069567413,0.5133328634998219,0.18412395543588514,0.3515110172181075,1.0,0.0,0.0,1.0,1.0,0.0,2.0
